"DBA4","2019-03-31","15DECC3324","depositor"
"DBA4","2019-03-31","15E3AC8154","depositor"
"DBA4","2019-03-31","16CA0099D8","depositor"
"DBA4","2019-03-31","16D3F29419","depositor"
"DBA4","2019-03-31","16EEF635DA","depositor"
"DBA4","2019-03-31","17795A94BE","depositor"
"DBA4","2019-03-31","1785BC589B","depositor"
"DBA4","2019-03-31","17A893BC7C","depositor"
"DBA4","2019-03-31","184BA51AAE","depositor"
"DBA4","2019-03-31","19916E456D","depositor"
"DBA4","2019-03-31","19CA77E4A2","depositor"
"DBA4","2019-03-31","19EB5462F3","depositor"
"DBA4","2019-03-31","1A05673867","depositor"
"DBA4","2019-03-31","1A8F5D48F4","depositor"
"DBA4","2019-03-31","1AD77D2B02","depositor;representative"
"DBA4","2019-03-31","1AF085A442","depositor"
"DBA4","2019-03-31","1B65916064","depositor"
"DBA4","2019-03-31","1B99833447","depositor"
"DBA4","2019-03-31","1BCEE23391","depositor"
"DBA4","2019-03-31","1BD4AFAD0A","depositor"
"DBA4","2019-03-31","1BD93AE6BB","depositor"
"DBA4","2019-03-31","1BF3DEF497","depositor"
"DBA4","2019-03-31","1C02F00622","depositor"
"DBA4","2019-03-31","1C4D887B4B","depositor"
"DBA4","2019-03-31","1C554168C8","depositor"
"DBA4","2019-03-31","1CE2D014D6","depositor"
"DBA4","2019-03-31","1D31DF4445","depositor"
"DBA4","2019-03-31","1DA5A30D3B","depositor"
"DBA4","2019-03-31","1DF3708DAE","depositor"
"DBA4","2019-03-31","1EFFED41A8","depositor"
"DBA4","2019-03-31","1F5DBEBB05","depositor"
"DBA4","2019-03-31","1FA6948357","depositor"
"DBA4","2019-03-31","1FCC19D858","depositor"
"DBA4","2019-03-31","1FD955D038","depositor"
"DBA4","2019-03-31","2019E4A66D","depositor"
"DBA4","2019-03-31","206817542F","depositor"
"DBA4","2019-03-31","209859BC08","depositor"
"DBA4","2019-03-31","20F922AAB5","depositor"
"DBA4","2019-03-31","21BA4D9624","depositor"
"DBA4","2019-03-31","222890DF72","depositor"
"DBA4","2019-03-31","223B9F42C5","depositor"
"DBA4","2019-03-31","22C638A6D9","depositor"
"DBA4","2019-03-31","2350EF7778","depositor"
"DBA4","2019-03-31","2365E82EF7","depositor"
"DBA4","2019-03-31","23A38797FF","depositor"
"DBA4","2019-03-31","23DF5A9E49","depositor"
"DBA4","2019-03-31","24392ED803","depositor"
"DBA4","2019-03-31","24D7914C0C","depositor"
"DBA4","2019-03-31","2524C54818","depositor"
"DBA4","2019-03-31","2546E1330D","depositor"
"DBA4","2019-03-31","255ABA443E","depositor"
"DBA4","2019-03-31","25688E5D35","depositor"
"DBA4","2019-03-31","257BB52BC5","depositor"
"DBA4","2019-03-31","25884CB49C","depositor"
"DBA4","2019-03-31","25BF9F15B2","depositor"
"DBA4","2019-03-31","26746EA979","depositor"
"DBA4","2019-03-31","267B4AC723","depositor"
"DBA4","2019-03-31","269A9D7861","depositor"
"DBA4","2019-03-31","26B7944065","depositor"
"DBA4","2019-03-31","26F6098DE5","depositor"
"DBA4","2019-03-31","276CED9007","depositor"
"DBA4","2019-03-31","28A72BC6A3","depositor"
"DBA4","2019-03-31","28BB125633","depositor"
"DBA4","2019-03-31","28BBA05589","depositor"
"DBA4","2019-03-31","28F13FBCAA","depositor"
"DBA4","2019-03-31","29116CAF80","depositor"
"DBA4","2019-03-31","29AAD470A8","depositor"
"DBA4","2019-03-31","29FBF2AAE8","depositor;representative"
"DBA4","2019-03-31","29FFD41BF9","depositor"
"DBA4","2019-03-31","2A5758DB62","depositor"
"DBA4","2019-03-31","2A87E95F11","depositor"
"DBA4","2019-03-31","2A87FBBFE7","depositor"
"DBA4","2019-03-31","2AB3B947F7","depositor"
"DBA4","2019-03-31","2ADEDE9441","depositor"
"DBA4","2019-03-31","2B00D94AD4","depositor"
"DBA4","2019-03-31","2B67B70BD2","depositor"
"DBA4","2019-03-31","2C008B05B2","depositor"
"DBA4","2019-03-31","2C8DEA403A","depositor"
"DBA4","2019-03-31","2CBF43FAE2","depositor"
"DBA4","2019-03-31","2D27978E5C","depositor"
"DBA4","2019-03-31","2DBD6330B9","depositor"
"DBA4","2019-03-31","2DC1518E31","depositor"
"DBA4","2019-03-31","2DC9318077","depositor"
"DBA4","2019-03-31","2DCDDA8602","depositor"
"DBA4","2019-03-31","2DECF54D85","depositor"
"DBA4","2019-03-31","2F3DEFB589","depositor"
"DBA4","2019-03-31","2F59024CBD","depositor"
"DBA4","2019-03-31","2FF2F564B0","depositor"
"DBA4","2019-03-31","3006D593CF","depositor"
"DBA4","2019-03-31","3135514A50","depositor"
"DBA4","2019-03-31","31B564C2C5","depositor"
"DBA4","2019-03-31","31E912B509","depositor"
"DBA4","2019-03-31","3203C76CD8","depositor"
"DBA4","2019-03-31","3218C0BEBE","depositor"
"DBA4","2019-03-31","321D52128C","depositor"
"DBA4","2019-03-31","327C7CB878","depositor"
"DBA4","2019-03-31","328A0B77BD","depositor"
"DBA4","2019-03-31","330232509A","depositor"
"DBA4","2019-03-31","339C0FCA43","depositor"
"DBA4","2019-03-31","33D750C9D2","depositor"
"DBA4","2019-03-31","34BCD7C89F","depositor"
"DBA4","2019-03-31","352AE57E17","depositor"
"DBA4","2019-03-31","358273ACCE","depositor"
"DBA4","2019-03-31","35A703DEAB","depositor"
"DBA4","2019-03-31","35AD01213C","depositor"
"DBA4","2019-03-31","360EB5A96A","depositor"
"DBA4","2019-03-31","3817B65CD3","depositor"
"DBA4","2019-03-31","382CA4822B","depositor;representative"
"DBA4","2019-03-31","383D71C340","depositor"
"DBA4","2019-03-31","389AAE8B7C","depositor"
"DBA4","2019-03-31","38AEBBFE98","depositor"
"DBA4","2019-03-31","390B189D93","depositor"
"DBA4","2019-03-31","399E4D2747","depositor"
"DBA4","2019-03-31","39A2AD3CBC","depositor"
"DBA4","2019-03-31","39D10696F4","depositor"
"DBA4","2019-03-31","39E0B15D1A","depositor"
"DBA4","2019-03-31","3A3522F911","depositor"
"DBA4","2019-03-31","3A568C5EDF","depositor"
"DBA4","2019-03-31","3A5E3E62E1","depositor"
"DBA4","2019-03-31","3ABD58D0CA","depositor"
"DBA4","2019-03-31","3AEA9807ED","depositor"
"DBA4","2019-03-31","3BB243E469","depositor"
"DBA4","2019-03-31","3BB53EACF1","depositor"
"DBA4","2019-03-31","3BFE68A4EC","depositor"
"DBA4","2019-03-31","3C08527D74","depositor"
"DBA4","2019-03-31","3C0F0D1539","depositor"
"DBA4","2019-03-31","3C5259E358","depositor"
"DBA4","2019-03-31","3D598C0D70","depositor"
"DBA4","2019-03-31","3D7EFCEFE2","depositor"
"DBA4","2019-03-31","3DA7F50F44","depositor"
"DBA4","2019-03-31","3DCCF368F6","depositor"
"DBA4","2019-03-31","3E149024D5","depositor"
"DBA4","2019-03-31","3ED83FBDC8","depositor"
"DBA4","2019-03-31","3F500ED7D0","depositor"
"DBA4","2019-03-31","3FEDED78DD","depositor"
"DBA4","2019-03-31","40783FDCDC","depositor"
"DBA4","2019-03-31","40BA8FE440","depositor"
"DBA4","2019-03-31","40DD85AEAF","depositor"
"DBA4","2019-03-31","418AB47393","depositor"
"DBA4","2019-03-31","41D60FC2BA","depositor"
"DBA4","2019-03-31","424954DED2","depositor"
"DBA4","2019-03-31","4269EBEE72","depositor"
"DBA4","2019-03-31","437E1097A0","depositor"
"DBA4","2019-03-31","43BE175392","depositor"
"DBA4","2019-03-31","43D9C069C0","depositor"
"DBA4","2019-03-31","44479DC141","depositor"
"DBA4","2019-03-31","44C4EFBBD6","depositor"
"DBA4","2019-03-31","453EC5FC5A","depositor"
"DBA4","2019-03-31","45913B7599","depositor"
"DBA4","2019-03-31","45B49CEC86","depositor"
"DBA4","2019-03-31","47779AD8B9","depositor"
"DBA4","2019-03-31","478A429C1C","depositor"
"DBA4","2019-03-31","479489D032","depositor"
"DBA4","2019-03-31","47D0B3911B","depositor"
"DBA4","2019-03-31","480080340C","depositor"
"DBA4","2019-03-31","480AF464B0","depositor"
"DBA4","2019-03-31","48D5E9D0CA","depositor"
"DBA4","2019-03-31","4903FB1F97","depositor"
"DBA4","2019-03-31","49DBCEFAF5","depositor"
"DBA4","2019-03-31","49F5EADE20","depositor"
"DBA4","2019-03-31","4A10EF6A9C","depositor"
"DBA4","2019-03-31","4A3EF47FF5","depositor"
"DBA4","2019-03-31","4A8F0B4005","depositor"
"DBA4","2019-03-31","4AAED5ECE5","depositor"
"DBA4","2019-03-31","4B04F3C91A","depositor"
"DBA4","2019-03-31","4B65919766","depositor"
"DBA4","2019-03-31","4B97C3F97A","depositor"
"DBA4","2019-03-31","4BB973D116","depositor"
"DBA4","2019-03-31","4C0096DF88","depositor"
"DBA4","2019-03-31","4C01250DFA","depositor"
"DBA4","2019-03-31","4C04174CE6","depositor"
"DBA4","2019-03-31","4C73EE0CAD","depositor"
"DBA4","2019-03-31","4C7543E69C","depositor"
"DBA4","2019-03-31","4CD24787F3","depositor"
"DBA4","2019-03-31","4D2D408B42","depositor"
"DBA4","2019-03-31","4DB720489D","depositor"
"DBA4","2019-03-31","4DE7DFA913","depositor"
"DBA4","2019-03-31","4DE7E26052","depositor"
"DBA4","2019-03-31","4E3D0C1780","depositor"
"DBA4","2019-03-31","4E407666B9","depositor"
"DBA4","2019-03-31","4E50565E1E","depositor"
"DBA4","2019-03-31","4FB70B9897","depositor"
"DBA4","2019-03-31","5043AD24D9","depositor"
"DBA4","2019-03-31","50E7309B22","depositor"
"DBA4","2019-03-31","5121285FF2","depositor"
"DBA4","2019-03-31","5122BAA2DF","depositor"
"DBA4","2019-03-31","5142C64B69","depositor"
"DBA4","2019-03-31","5147EACA6C","depositor"
"DBA4","2019-03-31","51755FE511","depositor"
"DBA4","2019-03-31","51FD7C3EA1","depositor"
"DBA4","2019-03-31","52184653D9","depositor"
"DBA4","2019-03-31","525A910408","depositor"
"DBA4","2019-03-31","527B694A2C","depositor"
"DBA4","2019-03-31","5382618143","depositor"
"DBA4","2019-03-31","53A03EE450","depositor"
"DBA4","2019-03-31","53DD241B30","depositor"
"DBA4","2019-03-31","54838A41CD","depositor"
"DBA4","2019-03-31","548D394E2E","depositor"
"DBA4","2019-03-31","548EE213E7","depositor"
"DBA4","2019-03-31","54D637C0D1","depositor"
"DBA4","2019-03-31","55924A6373","depositor"
"DBA4","2019-03-31","55FB08D028","depositor"
"DBA4","2019-03-31","561FC7C573","depositor"
"DBA4","2019-03-31","5649172C2B","depositor"
"DBA4","2019-03-31","5694463A75","depositor"
"DBA4","2019-03-31","56A2FC3F2E","depositor"
"DBA4","2019-03-31","56A38E2881","depositor"
"DBA4","2019-03-31","56F9B8B6A1","depositor"
"DBA4","2019-03-31","576D24C9DC","depositor"
"DBA4","2019-03-31","57A3D9F59F","depositor"
"DBA4","2019-03-31","57D79054F4","depositor"
"DBA4","2019-03-31","57F996AAC2","depositor"
"DBA4","2019-03-31","58201BECD2","depositor"
"DBA4","2019-03-31","582496D751","depositor;representative"
"DBA4","2019-03-31","5871C14D69","depositor"
"DBA4","2019-03-31","587ED3E2FE","depositor"
"DBA4","2019-03-31","5938DB669A","depositor"
"DBA4","2019-03-31","59613DC4FB","depositor"
"DBA4","2019-03-31","59760AA05E","depositor"
"DBA4","2019-03-31","598E95F3FE","depositor"
"DBA4","2019-03-31","599B736F54","depositor"
"DBA4","2019-03-31","599B91D4B5","depositor"
"DBA4","2019-03-31","59BF2C6F64","depositor"
"DBA4","2019-03-31","59EDB05748","depositor"
"DBA4","2019-03-31","5A8DC22251","depositor"
"DBA4","2019-03-31","5AB7A2F0FD","depositor"
"DBA4","2019-03-31","5AC6EAD5DB","depositor"
"DBA4","2019-03-31","5AE1D30389","depositor"
"DBA4","2019-03-31","5B69DFFDDC","depositor"
"DBA4","2019-03-31","5BAA0118FF","depositor"
"DBA4","2019-03-31","5C12835987","depositor"
"DBA4","2019-03-31","5C810A3740","depositor"
"DBA4","2019-03-31","5C871228BE","depositor"
"DBA4","2019-03-31","5CDC39C1C7","depositor"
"DBA4","2019-03-31","5D48BA728A","depositor"
"DBA4","2019-03-31","5D7D86C2C4","depositor"
"DBA4","2019-03-31","5D939BBECA","depositor"
"DBA4","2019-03-31","5D98CC5F16","depositor"
"DBA4","2019-03-31","5DC72D25F8","depositor"
"DBA4","2019-03-31","5DCE2B5B12","depositor"
"DBA4","2019-03-31","5DEA8C8D1A","depositor"
"DBA4","2019-03-31","5DF450797D","depositor"
"DBA4","2019-03-31","5E11607B5F","depositor"
"DBA4","2019-03-31","5E170BEA6D","depositor"
"DBA4","2019-03-31","5E2F731E57","depositor"
"DBA4","2019-03-31","5E4BCD9709","depositor"
"DBA4","2019-03-31","5EE0891713","depositor"
"DBA4","2019-03-31","5F00B5D9F4","depositor"
"DBA4","2019-03-31","5F1BF0D0BC","depositor"
"DBA4","2019-03-31","5FBF3380A1","depositor"
"DBA4","2019-03-31","5FEF533A09","depositor"
"DBA4","2019-03-31","5FF5FE7D26","depositor"
"DBA4","2019-03-31","602E96693E","depositor"
"DBA4","2019-03-31","606170E08B","depositor"
"DBA4","2019-03-31","6079A24B57","depositor"
"DBA4","2019-03-31","607FA6DE7D","depositor"
"DBA4","2019-03-31","61B467FEA9","depositor"
"DBA4","2019-03-31","61D1E84FAC","depositor"
"DBA4","2019-03-31","624D22E7CD","depositor"
"DBA4","2019-03-31","62DBF87356","depositor"
"DBA4","2019-03-31","62F8E0D5D5","depositor"
"DBA4","2019-03-31","636D62AC02","depositor"
"DBA4","2019-03-31","63E71B300B","depositor"
"DBA4","2019-03-31","63E979AA44","depositor"
"DBA4","2019-03-31","645E6FC1FC","depositor"
"DBA4","2019-03-31","646FFD575A","depositor"
"DBA4","2019-03-31","65789AD46D","depositor"
"DBA4","2019-03-31","658F3ED758","depositor"
"DBA4","2019-03-31","65C8AC85F1","depositor"
"DBA4","2019-03-31","660307CEB6","depositor"
"DBA4","2019-03-31","6625BCAC76","depositor"
"DBA4","2019-03-31","6661DEEF84","depositor"
"DBA4","2019-03-31","666CDC6527","depositor"
"DBA4","2019-03-31","66A8300F9A","depositor;representative"
"DBA4","2019-03-31","6702D0DBEF","depositor"
"DBA4","2019-03-31","6712977B7F","depositor"
"DBA4","2019-03-31","6771577626","depositor"
"DBA4","2019-03-31","67FB5604B0","depositor"
"DBA4","2019-03-31","685429BF11","depositor"
"DBA4","2019-03-31","69BA9105F1","depositor"
"DBA4","2019-03-31","6A56010500","depositor"
"DBA4","2019-03-31","6A6F228FF2","depositor"
"DBA4","2019-03-31","6AF5A93136","depositor"
"DBA4","2019-03-31","6B9F90C602","depositor"
"DBA4","2019-03-31","6BD69B3114","depositor"
"DBA4","2019-03-31","6C4F56F1A2","depositor;representative"
"DBA4","2019-03-31","6C62108D1B","depositor"
"DBA4","2019-03-31","6D759982BE","depositor"
"DBA4","2019-03-31","6DAB5D1230","depositor"
"DBA4","2019-03-31","6E1E7E5C4C","depositor"
"DBA4","2019-03-31","6E6DCF6FEE","depositor"
"DBA4","2019-03-31","6E704E3A0E","depositor"
"DBA4","2019-03-31","6EC9CE41B3","depositor"
"DBA4","2019-03-31","6ED1B2687A","depositor"
"DBA4","2019-03-31","6FA09525BC","depositor"
"DBA4","2019-03-31","701C1CDFC4","depositor"
"DBA4","2019-03-31","702501CF34","depositor"
"DBA4","2019-03-31","7088669595","depositor"
"DBA4","2019-03-31","7096DD5CA0","depositor"
"DBA4","2019-03-31","70A36BE80F","depositor"
"DBA4","2019-03-31","70B7A21BE1","depositor"
"DBA4","2019-03-31","71177ADD80","depositor"
"DBA4","2019-03-31","71D402F3FA","depositor"
"DBA4","2019-03-31","71E759A077","depositor;representative"
"DBA4","2019-03-31","720E44D4FE","depositor"
"DBA4","2019-03-31","724696C52B","depositor;representative"
"DBA4","2019-03-31","729C301859","depositor"
"DBA4","2019-03-31","72B5087A53","depositor"
"DBA4","2019-03-31","7307EDA21E","depositor"
"DBA4","2019-03-31","7386D07A2A","depositor"
"DBA4","2019-03-31","738AA23118","depositor"
"DBA4","2019-03-31","73A73B2139","depositor"
"DBA4","2019-03-31","74239B0932","depositor"
"DBA4","2019-03-31","74427C75AA","depositor"
"DBA4","2019-03-31","745571818F","depositor"
"DBA4","2019-03-31","745F3CF172","depositor"
"DBA4","2019-03-31","753B195C41","depositor"
"DBA4","2019-03-31","753DC197EE","depositor"
"DBA4","2019-03-31","7544A0D4BF","depositor"
"DBA4","2019-03-31","75D4EEA0B3","depositor"
"DBA4","2019-03-31","7661D215DE","depositor"
"DBA4","2019-03-31","767B0E3E5B","depositor"
"DBA4","2019-03-31","76BF181B17","depositor"
"DBA4","2019-03-31","76C0C27970","depositor"
"DBA4","2019-03-31","76CF16CF4F","depositor"
"DBA4","2019-03-31","7789B9E585","depositor"
"DBA4","2019-03-31","77C232DA5C","depositor"
"DBA4","2019-03-31","77E5F46007","depositor"
"DBA4","2019-03-31","7801F0B24B","depositor"
"DBA4","2019-03-31","788EAFAF0A","depositor"
"DBA4","2019-03-31","78AADB2F27","depositor"
"DBA4","2019-03-31","791B13F022","depositor"
"DBA4","2019-03-31","792EAAC13E","depositor"
"DBA4","2019-03-31","793AF9DB56","depositor"
"DBA4","2019-03-31","794B1739A4","depositor"
"DBA4","2019-03-31","7962A1374A","depositor"
"DBA4","2019-03-31","79C4D5A747","depositor"
"DBA4","2019-03-31","79F468BACF","depositor"
"DBA4","2019-03-31","7A4294ED56","depositor"
"DBA4","2019-03-31","7A6D30D96E","depositor"
"DBA4","2019-03-31","7ACA553DC7","depositor"
"DBA4","2019-03-31","7ACCA83505","depositor"
"DBA4","2019-03-31","7B7E724DFF","depositor"
"DBA4","2019-03-31","7BDAC63BC5","depositor"
"DBA4","2019-03-31","7C2B2C3765","depositor"
"DBA4","2019-03-31","7C9BCB17B3","depositor"
"DBA4","2019-03-31","7CC3901702","depositor"
"DBA4","2019-03-31","7CD91ED07C","depositor"
"DBA4","2019-03-31","7D3F1B0360","depositor"
"DBA4","2019-03-31","7D6834BA46","depositor"
"DBA4","2019-03-31","7D84E624DB","depositor"
"DBA4","2019-03-31","7DE1FD05A7","depositor"
"DBA4","2019-03-31","7DF50955C2","depositor"
"DBA4","2019-03-31","7E21AC7248","depositor"
"DBA4","2019-03-31","7E3D9F6DF6","depositor;representative"
"DBA4","2019-03-31","7E46DC1106","depositor"
"DBA4","2019-03-31","7E491545F4","depositor"
"DBA4","2019-03-31","7EF994E866","depositor"
"DBA4","2019-03-31","7F6DF43231","depositor"
"DBA4","2019-03-31","7FD5B7C9D0","depositor"
"DBA4","2019-03-31","7FF31A2846","depositor"
"DBA4","2019-03-31","7FF762CAFB","depositor"
"DBA4","2019-03-31","80FB5298B5","depositor"
"DBA4","2019-03-31","8114F95617","depositor"
"DBA4","2019-03-31","8173C4594C","depositor"
"DBA4","2019-03-31","81BD30E27F","depositor"
"DBA4","2019-03-31","81D83C9E22","depositor"
"DBA4","2019-03-31","82C60A06AA","depositor"
"DBA4","2019-03-31","82CA54AD1A","depositor"
"DBA4","2019-03-31","834337B9A4","depositor"
"DBA4","2019-03-31","8348619949","depositor"
"DBA4","2019-03-31","842462B22A","depositor"
"DBA4","2019-03-31","842B6AB32B","depositor"
"DBA4","2019-03-31","84CEDEE303","depositor"
"DBA4","2019-03-31","84FB052BDC","depositor"
"DBA4","2019-03-31","8589C0ADE0","depositor"
"DBA4","2019-03-31","85BD1FFF7A","depositor"
"DBA4","2019-03-31","8652947E17","depositor"
"DBA4","2019-03-31","8660041ED5","depositor"
"DBA4","2019-03-31","86685ADEBF","depositor"
"DBA4","2019-03-31","866A8D74E1","depositor"
"DBA4","2019-03-31","86B60FEC7E","depositor"
"DBA4","2019-03-31","86E15B0A83","depositor"
"DBA4","2019-03-31","8702D32936","depositor"
"DBA4","2019-03-31","875B32B7A1","depositor"
"DBA4","2019-03-31","87A44FFB44","depositor"
"DBA4","2019-03-31","87CB16B8B8","depositor"
"DBA4","2019-03-31","87DF360DCF","depositor"
"DBA4","2019-03-31","883878962E","depositor"
"DBA4","2019-03-31","88A4E4930D","depositor"
"DBA4","2019-03-31","88CCE9232F","depositor"
"DBA4","2019-03-31","88D4DBC3E0","depositor"
"DBA4","2019-03-31","894E1A9884","depositor"
"DBA4","2019-03-31","89518BFD57","depositor;representative"
"DBA4","2019-03-31","89B40A0C70","depositor"
"DBA4","2019-03-31","89F6F93367","depositor"
"DBA4","2019-03-31","8ACFCFA44D","depositor"
"DBA4","2019-03-31","8AFA44B0C6","depositor"
"DBA4","2019-03-31","8B5FD7C92F","depositor"
"DBA4","2019-03-31","8B69D8BA85","depositor"
"DBA4","2019-03-31","8BF5F8F8D4","depositor"
"DBA4","2019-03-31","8BF7A8D392","depositor"
"DBA4","2019-03-31","8C29480F65","depositor"
"DBA4","2019-03-31","8C5BF4AFAD","depositor"
"DBA4","2019-03-31","8C656C2636","depositor"
"DBA4","2019-03-31","8C84D2EE84","depositor;representative"
"DBA4","2019-03-31","8D29F52D99","depositor"
"DBA4","2019-03-31","8D56FAA989","depositor"
"DBA4","2019-03-31","8D9A00FD91","depositor"
"DBA4","2019-03-31","8DCBFD3D39","depositor"
"DBA4","2019-03-31","8DE1606B0A","depositor"
"DBA4","2019-03-31","8DF8F5087F","depositor"
"DBA4","2019-03-31","8E072ACB20","depositor"
"DBA4","2019-03-31","8EBD9BE108","depositor"
"DBA4","2019-03-31","8F97079896","depositor"
"DBA4","2019-03-31","8FADD6BBB2","depositor"
"DBA4","2019-03-31","8FFF7CE246","depositor"
"DBA4","2019-03-31","90853F7311","depositor"
"DBA4","2019-03-31","90B64655D6","depositor"
"DBA4","2019-03-31","90E5E45AD1","depositor"
"DBA4","2019-03-31","910D3853F1","depositor"
"DBA4","2019-03-31","914433355F","depositor"
"DBA4","2019-03-31","9149705EF0","depositor"
"DBA4","2019-03-31","9186888CB2","depositor"
"DBA4","2019-03-31","9194CD5005","depositor"
"DBA4","2019-03-31","91AED577FA","depositor"
"DBA4","2019-03-31","91DC487DEE","depositor"
"DBA4","2019-03-31","91FF4D7E8A","depositor"
"DBA4","2019-03-31","92132F90BB","depositor"
"DBA4","2019-03-31","9237363011","depositor"
"DBA4","2019-03-31","928D59A3AE","depositor"
"DBA4","2019-03-31","92AB44E933","depositor"
"DBA4","2019-03-31","937DB48F4E","depositor"
"DBA4","2019-03-31","93BAE86654","depositor"
"DBA4","2019-03-31","93DB808967","depositor;representative"
"DBA4","2019-03-31","9409294B0D","depositor"
"DBA4","2019-03-31","9433226F60","depositor"
"DBA4","2019-03-31","943BC1AC03","depositor"
"DBA4","2019-03-31","94F5293556","depositor"
"DBA4","2019-03-31","954C249221","depositor"
"DBA4","2019-03-31","9587AC0370","depositor"
"DBA4","2019-03-31","9591D5088B","depositor"
"DBA4","2019-03-31","95CAC9EEA6","depositor"
"DBA4","2019-03-31","96177F94BD","depositor"
"DBA4","2019-03-31","96924D79EB","depositor"
"DBA4","2019-03-31","97C2440B85","depositor"
"DBA4","2019-03-31","9809C36F81","depositor;representative"
"DBA4","2019-03-31","9824AD899F","depositor"
"DBA4","2019-03-31","98279525FF","depositor"
"DBA4","2019-03-31","984D920BE5","depositor"
"DBA4","2019-03-31","9888E48BFA","depositor"
"DBA4","2019-03-31","9889B6259D","depositor"
"DBA4","2019-03-31","99448978DD","depositor"
"DBA4","2019-03-31","99451A68A4","depositor"
"DBA4","2019-03-31","99493CC2E8","depositor"
"DBA4","2019-03-31","99C310CCE0","depositor"
"DBA4","2019-03-31","99D22DA62F","depositor"
"DBA4","2019-03-31","99ED45ABF4","depositor"
"DBA4","2019-03-31","9A3753112E","depositor"
"DBA4","2019-03-31","9A74D3785A","depositor"
"DBA4","2019-03-31","9AC776AB0E","depositor"
"DBA4","2019-03-31","9B11ADEB30","depositor"
"DBA4","2019-03-31","9B463A8057","depositor"
"DBA4","2019-03-31","9B536DC176","depositor"
"DBA4","2019-03-31","9BCC0F6C99","depositor"
"DBA4","2019-03-31","9C0858AB0F","depositor"
"DBA4","2019-03-31","9C5CDB151A","depositor"
"DBA4","2019-03-31","9CA9B2E474","depositor"
"DBA4","2019-03-31","9D1C0F9880","depositor"
"DBA4","2019-03-31","9E05286F51","depositor"
"DBA4","2019-03-31","9E33B0A4E6","depositor"
"DBA4","2019-03-31","9E54C6A832","depositor"
"DBA4","2019-03-31","9E8F6E753D","depositor"
"DBA4","2019-03-31","9EC9637EFF","depositor"
"DBA4","2019-03-31","9F250B414E","depositor"
"DBA4","2019-03-31","9F84346EFD","depositor"
"DBA4","2019-03-31","9FFB69C07E","depositor"
"DBA4","2019-03-31","A062533151","depositor"
