report_date,CUSTOMER_ID,joint_type,relation_type,ASC_CUSTOMER_ID
2019-03-31,93D8E00C866E4272E041597B830755A0B3,Single,NULL,NULL
2019-03-31,33F1C7A5352542B9DCCE8DC1C66D21FBA6,Single,NULL,NULL
2019-03-31,8C1A9F60DEAFAD3C059850C8CB89FC804F,Joint,AccountHolder,47EF8FAFD96086B255C900D79870DA2AD6
2019-03-31,DE17BCFBF77A8050FB34B91A03197C7426,Single,NULL,NULL
2019-03-31,5A3234008131BC8AD641C3DA4647A48544,Single,NULL,NULL
2019-03-31,96F55F874FD908989FA9026A13ABD4050B,Single,NULL,NULL
2019-03-31,B5AA7A5839A789A08932D0D9B75E835B9D,Single,NULL,NULL
2019-03-31,15854BD85B71133CD27CC4B7310F9A704F,Single,NULL,NULL
2019-03-31,C00C10FEC1A84F37D36D648ED7EF2A5A74,Single,NULL,NULL
2019-03-31,641791BAB198D4D60883A65CC48D747D5D,Single,NULL,NULL
2019-03-31,C6D5D68F14E3BAE7A39B20DB9B1EC7191E,Single,NULL,NULL
2019-03-31,30EA06FEB0AF751F08DE752794E0198C0C,Single,NULL,NULL
2019-03-31,5409CA4B53D63CE03DF525015416CC65C6,Single,NULL,NULL
2019-03-31,4B096EE234FDC6887664C8DE82ABD8A5B8,Single,NULL,NULL
2019-03-31,0D62C5F22F1EE4BC5D242266F19DB5CB42,Single,NULL,NULL
2019-03-31,4587C174D45D5D25496F7F4659C8809415,Single,NULL,NULL
2019-03-31,8174FCE5063E816C1E1A5710F15BA16A05,Single,NULL,NULL
2019-03-31,3994679077A597B352F132C4F9B224772F,Single,Empowered,3D6AAE5EBEC4B3F2237B5E35CF0DF9D6FA
2019-03-31,5C2F3650CC381B2A26FBBB524ED793AF4C,Single,NULL,NULL
2019-03-31,684CD799B6587BFC41BF6329D38522AC43,Single,NULL,NULL
2019-03-31,3FD5963A6092EB9C97912BC47FD65A8E4E,Single,NULL,NULL
2019-03-31,AA397665BBF54CEBDEEB71297522DFD2C8,Single,NULL,NULL
2019-03-31,B1C7E0D2ACAF981BE414FF9B9324A45CA8,Single,NULL,NULL
2019-03-31,F47F338A4D1B68D604722D672F1FA6E6B0,Single,NULL,NULL
2019-03-31,2DBDF3188FFEF81466F9BF82698C1442CB,Single,NULL,NULL
2019-03-31,A0C83B007A738DF82817CF4F7B53C7EEBC,Single,NULL,NULL
2019-03-31,FA8B68BBEE7CBFEB5C204C3EC64EF0CF2B,Single,NULL,NULL
2019-03-31,6CD8E0987706558206C83D4EE5F75E7301,Single,NULL,NULL
2019-03-31,55A0B3FA39C2F2A9F9ADCE779F580ACF43,Single,NULL,NULL
2019-03-31,3AFD6C3E152DADBE9E75CD0FB2C97791F9,Single,NULL,NULL
2019-03-31,E4B96ABA89037B780CCCC1378623E7E39C,Single,NULL,NULL
2019-03-31,1DC241792E749BB6B454DF18E39FE9F299,Single,NULL,NULL
2019-03-31,61833070E2A75F89F8A90D4C34A08A84D5,Single,NULL,NULL
2019-03-31,390BC7C228B51107C08006A4433E2F70BD,Single,NULL,NULL
2019-03-31,B74B56BBBEC56ACD3A4F7EB1307EBEAF38,Single,NULL,NULL
2019-03-31,820D2F06C654890460ABD5DF8723008147,Single,NULL,NULL
2019-03-31,6D7E6FD5EE3B7EF9BA855A5F37221A14F0,Single,NULL,NULL
2019-03-31,7E6CFF74D2C36BABD156DAFAED16A6AA4D,Single,NULL,NULL
2019-03-31,31D1EB4799380ED0D23FCAA544CBC3B73A,Single,NULL,NULL
2019-03-31,A423EE8EB214ED69A0CE402BD5CFB8B7DB,Single,NULL,NULL
2019-03-31,487AFB87565ABD47EC4A2E312F4FBBCFAC,Single,NULL,NULL
2019-03-31,E60890AA1AC371369AD9F957B3B0AFC2A1,Single,NULL,NULL
2019-03-31,10A67E09BC301888E1048EF74DC09147CA,Single,NULL,NULL
2019-03-31,5B0BCBF0DB58DCE9BFBE4971610563197E,Single,NULL,NULL
2019-03-31,0CCF462D22B89077654771AD478EA40572,Single,NULL,NULL
2019-03-31,3B157581DE817C012E5297D68AADD0950B,Single,NULL,NULL
2019-03-31,4BA81D35AC532F2F333062685B7B32C43B,Single,NULL,NULL
2019-03-31,0EF3E153F68C0DA8C5C3021580E8A13959,Single,NULL,NULL
2019-03-31,4E6A54DC6715A8AB56B441167EC8B40AEE,Single,NULL,NULL
2019-03-31,7F4A84E17668233DC67EEF39CE7750D50F,Single,NULL,NULL
2019-03-31,1DFDE814086C6D6D85C963620D99DE8E04,Single,NULL,NULL
2019-03-31,F1C18B9AC4AE2BDFAB92D45C4DFA600487,Single,NULL,NULL
2019-03-31,7FE84D6F4B4EBE808DF72232A1F02332F6,Single,NULL,NULL
2019-03-31,F7449B342EF7B5A8DCBF46A49D680EE94D,Single,NULL,NULL
2019-03-31,49DEB7CC04401A734E63165AECFDE50E76,Single,NULL,NULL
2019-03-31,6891F4AA6CFBC1B0BC934B1E7BA38D5080,Single,NULL,NULL
2019-03-31,0C212E254312ED9B0B7D2E2A2BC4582507,Single,NULL,NULL
2019-03-31,83C9F65A1BDADCFE26EED0E0E46EB1E7B9,Single,NULL,NULL
2019-03-31,386149C487E31B52E459CDDAB997D7AFE3,Single,NULL,NULL
2019-03-31,3FB7B852478BBBEC16737F2DEA53A1283C,Single,NULL,NULL
2019-03-31,8AF994CB572BA71D6F7F656BA94C06B0C1,Single,NULL,NULL
2019-03-31,13AC569F6418FCE5997BCF4A5B33985F8A,Single,NULL,NULL
2019-03-31,C609F76FBA27645488D1D62BC38AD8118A,Single,NULL,NULL
2019-03-31,7A2D1068A8913B56C973B57C49764514DE,Single,NULL,NULL
2019-03-31,C4CD0478B2C987D14C96D43E195B76B945,Single,NULL,NULL
2019-03-31,947303A215398E64CC18BFF95123E9875E,Single,NULL,NULL
2019-03-31,58358CC980D5869945ABFFCBAAF0FA8B0B,Single,NULL,NULL
2019-03-31,16AC12E79CC7A78CB114FDAFC98B5F90B4,Single,NULL,NULL
2019-03-31,EDA879D9735C682C7E14BFFB6E6D7A81F0,Single,NULL,NULL
2019-03-31,8E167ACF165EF451D0BC80F9E7C56D3919,Single,NULL,NULL
2019-03-31,DC04CD2D44CBAE376AC1624177F294AFCD,Single,NULL,NULL
2019-03-31,9DC7ACA0F4289946F8338D621B6B8A595F,Single,NULL,NULL
2019-03-31,DDB6A1A3782DB5873CA5E726A9240376DC,Single,NULL,NULL
2019-03-31,AAEEB7467E562AD5E0C3C25EF161D077AC,Joint,AccountHolder,6C9318DA226FA68F001083527728074F26
2019-03-31,83D5DA18C30A057ADF469AFA87F4B2DA84,Single,NULL,NULL
2019-03-31,4BF6555DD542E84055F232DAB9CC6D19E7,Single,NULL,NULL
2019-03-31,DFEC0DDA82DBC76DB7BAAAC04A786E8984,Single,NULL,NULL
2019-03-31,C638060DA4CACCCC6F098A2B5E13172A1B,Single,NULL,NULL
2019-03-31,662D283CA65A72DABCBA2C93E137D2EA5A,Single,NULL,NULL
2019-03-31,725F68EB69A00B9021C68603EA2716B6AC,Single,NULL,NULL
2019-03-31,46ADEAEAB3EB24B49FEA2C06109234F105,Single,NULL,NULL
2019-03-31,2F3E4436B84E1C420959E0BBF1808D8615,Single,NULL,NULL
2019-03-31,F2A37CDA24D830F096D7A317B24FF8D7F3,Single,NULL,NULL
2019-03-31,ED48E5E1A247345CAD8E496FC2AF75CB7A,Single,NULL,NULL
2019-03-31,6A048A78B69D26B76C9DE1E3BEDA0A2A85,Single,NULL,NULL
2019-03-31,C56BD693C9B5835137370A54EF9A2721EF,Single,NULL,NULL
2019-03-31,EF8D149E4B17893A495E26F64B7C3F3943,Single,NULL,NULL
2019-03-31,FE1D64014E1B6F7B6F53A9824D8A4D46D8,Single,NULL,NULL
2019-03-31,C53A5FB2E9997FF588C15773AE266DA7C0,Single,NULL,NULL
2019-03-31,C7E6594B0DED60371FD222503B860BDDB1,Single,NULL,NULL
2019-03-31,DE423E87A6531DB137B80419B402FBA291,Single,NULL,NULL
2019-03-31,C2867303851561EA33BAD584678BB00109,Single,NULL,NULL
2019-03-31,70989E5AC69A1D504532D33A78AE6C7601,Single,NULL,NULL
2019-03-31,2B5E1A91E77DAD88BBA4BE788771D68A0F,Single,NULL,NULL
2019-03-31,A696CFE5AC2F6A558D5B3E6DDD0D414699,Single,NULL,NULL
2019-03-31,A94CE841F5FF75952D4B9527CF9EB7062F,Single,NULL,NULL
2019-03-31,B24BE5F726B281ED7384B29643DCF51F0E,Single,NULL,NULL
2019-03-31,0B96ABE9F8503C29B0ECCA4457F8CAC016,Single,NULL,NULL
2019-03-31,937D1B7902770FC2134A49CB7AAD242602,Single,NULL,NULL
2019-03-31,F49FDA02CE1C7904DA90E72C9DEA7C3F71,Single,NULL,NULL
2019-03-31,CB19DDC3143EF76F512858112B9FCEDD1D,Single,NULL,NULL
2019-03-31,1ADAE1BDD66F36F9577BC0541C43C02B2C,Single,NULL,NULL
2019-03-31,492BBB66BF92DD2670584B5BB4A3EF2DBD,Single,NULL,NULL
2019-03-31,215331B77FF09F4F8467D96A13EF61E6DD,Single,NULL,NULL
2019-03-31,ECC32B37B24D99BAC16BA03490D3652071,Single,NULL,NULL
2019-03-31,40AB36434555454B186D52D0996D7008C8,Single,NULL,NULL
2019-03-31,66150351EE4B7519F5980D326FFD314809,Single,NULL,NULL
2019-03-31,7DDFC2B447B6300DD07D0C7C582983DEB8,Single,NULL,NULL
2019-03-31,8516BD8AD52FA48891A12A09CD82EE1E04,Single,NULL,NULL
2019-03-31,7723133F54D4AD059564480026EA1434F7,Single,Empowered,DECA688FDEB52CF5987FEB387A91D01EBD
2019-03-31,EF8ED49BFBB6A566A10772F007DC86E821,Single,Empowered,2ECF3D5BA90C2BCB7E5496EDCEA3B97BB9
2019-03-31,DBC1F73C81362A068CD4E8298C9AA02CC1,Single,NULL,NULL
2019-03-31,71AEB09C31D5AE595FFCF4B968BF0063BB,Single,NULL,NULL
2019-03-31,258BAF5B9B23F9B74D79D27865C00EDE23,Single,NULL,NULL
2019-03-31,CC6E6DD5E646E72AFE598766D0F7EF9CF6,Single,NULL,NULL
2019-03-31,266D6790C928E33502E479AC5B6B59FA97,Single,NULL,NULL
2019-03-31,7F29B2B96F9919C0CFBA537873AB73A1EC,Single,NULL,NULL
2019-03-31,EF8F6030B32D7B9CFD72D7409393F2EE3D,Single,NULL,NULL
2019-03-31,C0CADDF6D3EDCDC31B4958B6D0BAE745C0,Single,NULL,NULL
2019-03-31,A88EA5D1D9DAB4578271DF3C60E81303A0,Single,NULL,NULL
2019-03-31,1E7F39602AA72E22886D353B38B630B461,Single,NULL,NULL
2019-03-31,BB75D5E9B53C768F46A5AA05A7AAC4BC3C,Single,NULL,NULL
2019-03-31,EB10482D37C8F8635B97B73838D927177D,Single,NULL,NULL
2019-03-31,FE947D8B1EDE3A6E109C85765BA8E724E8,Single,NULL,NULL
2019-03-31,8EA49BF42FF4B2125D0F638461A9D04C22,Single,NULL,NULL
2019-03-31,E4C8CF77725B663B491B66056EE2019C0C,Single,NULL,NULL
2019-03-31,7016040BBBFE7ECDF13C9631AFB0FF5D6A,Single,NULL,NULL
2019-03-31,49BB27A36304CE4821FCFC1A4D3FD22F8D,Single,NULL,NULL
2019-03-31,232FA0064C60FBF6E52025A4D0DFEF89E8,Single,NULL,NULL
2019-03-31,3560E049584C40D933AB246B4512BBA5FB,Single,NULL,NULL
2019-03-31,797AD027F09F8A1F155D23B1AC38BD0915,Single,NULL,NULL
2019-03-31,CD920F2F045325441A0AE151305EF09BBB,Single,NULL,NULL
2019-03-31,01FA86E4C61CA28339A3564C07FCA57FE9,Single,NULL,NULL
2019-03-31,C85ACB95C9A6FB940E1B5893327EA7BDB8,Single,NULL,NULL
2019-03-31,302E3DDCDBD1801F830D767A106B297832,Single,NULL,NULL
2019-03-31,DDEE84462754B75856532C1CB27D1DE2F4,Single,NULL,NULL
2019-03-31,D60216D72CCA14CD97DC5FCD155A35FE65,Single,NULL,NULL
2019-03-31,6CDD7D182C57802D7CA4486F8FC8B5DD30,Single,NULL,NULL
2019-03-31,14BAEDD8439B51B8A25D2364BC7A2D86D6,Single,NULL,NULL
2019-03-31,A5BDA0D1927E9530CEA59080B4C8F5B110,Single,NULL,NULL
2019-03-31,1D6BCFB39A7B52662BAEE980FBCAA70175,Single,NULL,NULL
2019-03-31,6A08EE0C3154FB1AB1197A9D39C4050221,Single,NULL,NULL
2019-03-31,8BC070E63892EE5E96C00DE4A9F51F3A4F,Single,NULL,NULL
2019-03-31,B8738C14FB23CEB34423C3FD7ED084D29C,Single,NULL,NULL
2019-03-31,79B5679A18C96E239D4E19D6C550806186,Single,NULL,NULL
2019-03-31,EE443F0DCBECFCD638504AC931C2BB70E4,Single,NULL,NULL
2019-03-31,8D1562F1946E610F43E87BE94FF7E7D969,Single,NULL,NULL
2019-03-31,CA9728018EA33B1E34F39A2A0D9C6B4678,Single,NULL,NULL
2019-03-31,128EE1419D1056FA90E19E72E945A819D9,Single,NULL,NULL
2019-03-31,4E1D6FA7798F071E42346E9F16D3BEA4E9,Single,NULL,NULL
2019-03-31,39134A2E8A846DDFFE45FCA704BD2D69A6,Single,NULL,NULL
2019-03-31,A18520D33C7447A8CA0E709EFEE11AB12E,Single,NULL,NULL
2019-03-31,12D71C1010820D404AAC5C89F0F6AA5834,Single,NULL,NULL
2019-03-31,2B56656EEFFED8369964B63AF12242346B,Single,NULL,NULL
2019-03-31,BE11B8E793D95F69DC0F87503F5DF1584E,Single,NULL,NULL
2019-03-31,CDB63C750B981D0E49B8812A41DED8F6AE,Single,NULL,NULL
